id,name,geometry
5223291550,CITY KIOSK,POINT (13.4130886 52.540791799999994)
5224049497,Post-Point,POINT (13.5746103 52.4449386)
5224864431,Aldi,POINT (13.4232368 52.5218804)
5225086315,Falafel Jakoub,POINT (13.430742 52.48761009999999)
5226545175,Bollywood Mini Market,POINT (13.3816775 52.5314714)
5226844884,Kiez Shop,POINT (13.36879 52.57443309999999)
5232602721,Big Döner,POINT (13.3432467 52.525183999999996)
5238513323,Risa Chicken,POINT (13.3362384 52.526843799999995)
5239619469,Potsdamer Getränke,POINT (13.3615827 52.497480999999986)
5243454804,Emmas Markt,POINT (13.3875215 52.4932414)
5248627027,McDonald's,POINT (13.373365800000002 52.55733059999999)
5248627028,Osteuropäische Spezialitäten,POINT (13.373344500000002 52.5573857)
5248627029,Libanesischer Imbiss,POINT (13.3734584 52.55696459999999)
5248627030,Asiatische Lebensmittel,POINT (13.3733595 52.5573648)
5248627031,,POINT (13.3732031 52.557173299999995)
5248627033,Kral Pizza,POINT (13.3734025 52.5572984)
5249077079,Windburger,POINT (13.426001 52.4986472)
5250090818,Inn’s Eck,POINT (13.3448333 52.478818700000005)
5252959189,CharlottenBurger,POINT (13.299724 52.5206399)
5255259068,REWE City,POINT (13.4561482 52.5289253)
5264060093,Back und Spätshop,POINT (13.3645524 52.5745767)
5268381952,Ibn Al-Shahba,POINT (13.2904643 52.519225899999995)
5270689567,yoko Sushi,POINT (13.3852213 52.46796339999999)
5270708178,Yoko Sushi,POINT (13.345585300000002 52.49342719999999)
5270717024,yoko Sushi,POINT (13.430472 52.53357199999999)
5270743414,Yoko Sushi,POINT (13.3879317 52.50412629999999)
5270997122,Domino's,POINT (13.2883527 52.510658)
5271898789,yoko Sushi,POINT (13.6073152 52.53478629999999)
5285630029,Eivgi's Orientalische Spezialitäten,POINT (13.3458547 52.4846509)
5298240101,Safari Falafel,POINT (13.4477494 52.49079979999999)
5299559824,All in One Shop,POINT (13.337461700000002 52.5004684)
5299559827,,POINT (13.3370043 52.5011712)
5299559831,Kiosk N-23,POINT (13.3373096 52.5014542)
5302075023,Ye-Mc,POINT (13.203352100000002 52.5377716)
5308698871,Maya d‘Afrique,POINT (13.502626700000002 52.51117989999999)
5322104714,EDEKA,POINT (13.2721745 52.53705459999999)
5324065554,The Eight,POINT (13.4391188 52.4771156)
5324065568,Döner 44,POINT (13.438375800000001 52.47812449999999)
5329414776,Mitte Clock,POINT (13.3870132 52.5276017)
5331770244,Alnatura Super Natur Markt,POINT (13.2870054 52.63226219999998)
5337406379,B.est of Shop,POINT (13.4136221 52.5511074)
5338207969,Star,POINT (13.4990497 52.5243813)
5340487003,Night Shop Amir,POINT (13.3861382 52.52829289999999)
5344624634,Chicken Berlicious,POINT (13.3079665 52.49983939999999)
5345395907,CTR Chicken,POINT (13.4140218 52.5489085)
5346650984,Spätkauf Steglitz,POINT (13.3260388 52.45539679999999)
5347037070,Späti,POINT (13.4261126 52.491632399999986)
5351286162,Tony's Kiosk,POINT (13.414541 52.5517974)
5352674046,Pattaya II,POINT (13.4283867 52.4989057)
5352674077,Khartoum,POINT (13.4283073 52.4989461)
5352674977,Spätkauf 36,POINT (13.4243347 52.4998035)
5353308653,Tianfu Asien-Supermarkt,POINT (13.3294174 52.4872214)
5354951065,Palmyra,POINT (13.4091771 52.54745509999999)
5358418937,Burgerhelden,POINT (13.4885618 52.5418595)
5359877412,Adanus Çiğköfte,POINT (13.377256200000001 52.55760479999999)
5363333353,Tabak & Getränke Shop,POINT (13.3221721 52.521233699999996)
5370108759,BurgerVision,POINT (13.4109499 52.547622299999986)
5377794500,Bereket Market,POINT (13.3847902 52.449688099999996)
5386152279,dean&david,POINT (13.4141921 52.54980339999999)
5389518875,Kiosk Maya,POINT (13.3423673 52.499566899999984)
5393663163,Angry Chicken,POINT (13.4093285 52.52387)
5393663165,Brammibal's Donuts,POINT (13.4091923 52.52368439999999)
5396546727,Wein + Presse,POINT (13.2941878 52.47442519999999)
5403962648,Bornholmer Späti,POINT (13.4069074 52.5538583)
5414911708,Hot Dog,POINT (13.4392244 52.5551615)
5418228073,Balli,POINT (13.4084529 52.3869891)
5424941701,jungenspäti,POINT (13.345952 52.479708499999994)
5424941706,Spätkauf Zu Spät,POINT (13.354163200000002 52.4847772)
5426133815,EDEKA,POINT (13.3416349 52.4952288)
5429627821,Reoat,POINT (13.3252573 52.46399459999999)
5431718439,Netto Marken-Discount,POINT (13.4609567 52.500025300000004)
5433993566,Extra Döner,POINT (13.3932681 52.564252999999994)
5440526359,Burger Pulse,POINT (13.3849606 52.46848270000001)
5440526368,Yasaka Sushi,POINT (13.3851857 52.46847970000001)
5461656137,,POINT (13.3970949 52.45862279999999)
5470949877,who the fred is fuck?,POINT (13.4206793 52.5485096)
5471841985,REWE To Go,POINT (13.3570272 52.5255021)
5486308621,,POINT (13.4458608 52.49885099999999)
5486309971,BurgerSteig,POINT (13.4436532 52.49962889999999)
5489584669,delikato,POINT (13.4441993 52.500074)
5489585701,Wrangel Shop,POINT (13.4407955 52.4991696)
5502001882,Zagros,POINT (13.4284056 52.4994819)
5502001883,Späti Kreuzberg,POINT (13.426962 52.49940169999999)
5503456919,Trinkbar Spätkauf,POINT (13.4623235 52.516767699999996)
5505144606,EDEKA Burau,POINT (13.3267804 52.4797483)
5507711302,Denns BioMarkt,POINT (13.4325712 52.481975899999995)
5511985021,Subway,POINT (13.259919500000002 52.429826799999994)
5512010603,,POINT (13.4001298 52.52353879999999)
5512010608,Ma'loa,POINT (13.4003558 52.52371279999999)
5515617504,Yummy Food,POINT (13.450187 52.5273426)
5517347429,Friday,POINT (13.4349547 52.4266838)
5517347431,Deniz Grill & Döner,POINT (13.4343063 52.439904)
5524953630,Q1,POINT (13.3850451 52.4520121)
5525134026,Bistro,POINT (13.3864103 52.453931299999994)
5526347198,Falafel Saida,POINT (13.5322782 52.428860799999995)
5528648737,AZ Minimarkt,POINT (13.4008739 52.5235442)
5528648739,Beef House,POINT (13.4001197 52.5237102)
5529915380,Megagrill,POINT (13.5870521 52.511021599999985)
5537426290,Darfur,POINT (13.4286337 52.4958517)
5545056560,Bio Company,POINT (13.3941121 52.5067343)
5546461821,Mis Kebap,POINT (13.418259099999998 52.4982886)
5548671621,Späti 030,POINT (13.4419836 52.50068319999999)
5548816495,Late Night Spätkauf68,POINT (13.369479300000002 52.54296889999999)
5548822181,Nimet Sofrasi,POINT (13.3695489 52.54233129999999)
5552707412,Dr. Foody,POINT (13.3051955 52.51332430000001)
5562843821,Europa Markt,POINT (13.334698499999998 52.499685400000004)
5569263931,Minimarkt Grenzeshop,POINT (13.3933608 52.5642974)
5570450042,Gemüse Kebap,POINT (13.3423634 52.43472729999999)
5571881938,Spätkauf Kopal,POINT (13.364972500000002 52.4862013)
5572048797,Loco Chicken,POINT (13.4511068 52.5083101)
5573599276,Molly's Späti,POINT (13.4169222 52.53497129999999)
5574652464,#MyDöner,POINT (13.4146561 52.54031640000001)
5578988343,Vinh-Loi Asien-Supermarkt,POINT (13.3424529 52.503302)
5582920980,Call&More,POINT (13.3939561 52.49134690000001)
5582920981,Spätkauf 54,POINT (13.3934123 52.49144899999999)
5583212035,Neue Döneria,POINT (13.3839095 52.457968)
5585055943,burgerme,POINT (13.4751088 52.50287829999999)
5586524802,McDonald's,POINT (13.3902172 52.50732180000001)
5587090931,Vitaminchen,POINT (13.3851452 52.46104110000001)
5588791124,Sultan,POINT (13.305152700000002 52.4184266)
5596117922,Tulsi,POINT (13.44095 52.472241499999996)
5598144260,mmaah Korean BBQ express,POINT (13.412553700000002 52.5404381)
5605106521,LaGrande Steinofen-Pizza,POINT (13.4459511 52.471648599999995)
5612107083,Bursa Döner,POINT (13.4421118 52.4683374)
5613723540,Viktoria Späti,POINT (13.376466000000002 52.4887967)
5615218527,Flava,POINT (13.4693135 52.5054198)
5617733806,Sahara Imbiss,POINT (13.4318309 52.5017918)
5618092635,Netto,POINT (13.4302622 52.54785679999999)
5625799849,Florya's Burger House,POINT (13.3660423 52.5031493)
5627611219,,POINT (13.3846856 52.497780999999996)
5630437213,Eddi's Späti,POINT (13.3073832 52.52553840000001)
5631274664,Kaiser Café,POINT (13.4395144 52.49946020000001)
5632343912,Bürkner 7/24,POINT (13.4253134 52.49315380000001)
5638413502,Cigkoftem,POINT (13.3962326 52.538652899999995)
5641834846,Cocos Asiamarkt,POINT (13.3886798 52.4937638)
5641834848,Daye Spätkauf,POINT (13.3887301 52.4938405)
5643173693,Döner am Bahnhof,POINT (13.5482213 52.550118399999995)
5648395321,Trinkstelle,POINT (13.3520847 52.5480192)
5650550038,Rosso,POINT (13.3267901 52.52204699999999)
5660368721,mundis,POINT (13.447269900000002 52.50289669999999)
5661506436,Haus des Burgers,POINT (13.4370073 52.42301189999999)
5681341024,Burger City,POINT (13.209680600000002 52.5516661)
5715364554,Bollywood,POINT (13.3881028 52.52749560000001)
5716675886,Der Sache Wegen,POINT (13.4180039 52.5443367)
5717151780,Alnatura Super Natur Markt,POINT (13.196913200000001 52.51265949999999)
5718697026,Döner & Chicken,POINT (13.3614604 52.49717439999999)
5718697027,Pizza Pasta Salat,POINT (13.3614054 52.4970617)
5718697033,Köfteci,POINT (13.3608489 52.495325099999995)
5736737654,N Noodles & Tea,POINT (13.394829000000001 52.49118679999999)
5742012717,Landing Lounge,POINT (13.3860462 52.50760999999999)
5744850236,Philinchen,POINT (13.3313799 52.5905193)
5754956329,Yellow Spätkauf,POINT (13.2819373 52.5114944)
5767926502,Kiosk 27,POINT (13.2920846 52.590723099999984)
5767984153,Rüyam Gemüse Kebab 2,POINT (13.412553000000003 52.540496299999994)
5771282446,Damn Dog,POINT (13.4251102 52.47903569999999)
5771933054,,POINT (13.2732485 52.5100307)
5774792920,Lara Meister,POINT (13.2043741 52.537840599999996)
5774793092,Süd Bistro,POINT (13.2049088 52.53886949999999)
5775149492,Späti 4 You,POINT (13.3585891 52.488954299999996)
5782598629,Ro-Markt,POINT (13.1886819 52.537032399999994)
5784580101,Grill Melis,POINT (13.4339033 52.536102599999985)
5785097564,Go Asia,POINT (13.3416957 52.5265508)
5785203531,Kiez Eck,POINT (13.4331207 52.5527368)
5787896213,The Yard,POINT (13.3998617 52.49909889999999)
5796921742,Demski,POINT (13.2702711 52.5103521)
5797945753,Kefan,POINT (13.5037243 52.5649609)
5798361757,Grill N Chill,POINT (13.2385714 52.542417900000004)
5806630454,Asia-Markt,POINT (13.4075727 52.565574)
5807513622,Mira Food Store,POINT (13.4237892 52.4921402)
5809015477,Schoko Fabrik Berlin,POINT (13.3796503 52.51009429999999)
5810887817,Aleppo Market,POINT (13.3513895 52.480266799999995)
5810918932,Dedem,POINT (13.3515263 52.480215499999986)
5812915500,Döner Date,POINT (13.3916982 52.4977964)
5813033922,Spätkauf / Postshop,POINT (13.4043736 52.52945939999999)
5817249360,Can Market,POINT (13.3446695 52.43728599999999)
5820186154,Chau A Hoang Dic,POINT (13.4908178 52.52755500000001)
5820609154,Mini-Markt,POINT (13.3492921 52.5264256)
5822845068,Taktiek,POINT (13.4211133 52.5416808)
5823169453,Thai Son Imbiss,POINT (13.3510477 52.5406881)
5835803818,REWE,POINT (13.5649008 52.5412661)
5837979305,Saki Sushi,POINT (13.3443904 52.46341759999999)
5841263040,Mai Ha Snack,POINT (13.4272203 52.478960199999996)
5843925610,,POINT (13.2743315 52.5438963)
5843976451,Pepita Spätkauf,POINT (13.215146700000002 52.5641877)
5846036007,Burger Vision,POINT (13.4004579 52.52943419999999)
5849666901,Chikin Shack,POINT (13.607314400000002 52.53718179999999)
5854627350,,POINT (13.456864200000002 52.533509599999995)
5859021395,Yasmin Alsham,POINT (13.433089100000002 52.484893400000004)
5863285414,Zait & Za'atar Falafel,POINT (13.301643800000003 52.506941999999995)
5864472479,Zaddy's,POINT (13.331956 52.50606079999999)
5864814468,Mr. Patty Burger,POINT (13.3021157 52.5062497)
5876598786,Imbiss,POINT (13.4246954 52.508626899999996)
5878487738,Curry 55,POINT (13.208312700000002 52.5620918)
5881092292,,POINT (13.3308276 52.466951)
5885018033,SpätShop,POINT (13.3072677 52.503996099999995)
5887756699,Ugur Imbiss,POINT (13.383332300000001 52.5541322)
5887756711,Anadolu Grill,POINT (13.383115600000002 52.55382149999999)
5887756717,El-Fi Supermarket,POINT (13.382373 52.55278309999999)
5889885346,Spätshop,POINT (13.3020308 52.50661349999999)
5891717533,LPG BioMarkt,POINT (13.3787764 52.49253709999999)
5892715407,Kantine,POINT (13.1823827 52.5290115)
5907281654,Nahkauf,POINT (13.3353663 52.60964479999999)
5908061678,Thien Thai Bistro,POINT (13.2724245 52.536239599999995)
5908587153,MK Spätshop,POINT (13.4006576 52.5301502)
5908587155,M.K. Spätshop,POINT (13.4003442 52.5297391)
5911365544,Kompakt Kauf,POINT (13.4642764 52.51476509999999)
5913018250,Heimgetränke,POINT (13.4085289 52.5278644)
5913018255,24-Seven Market,POINT (13.4068812 52.5257894)
5915883746,AnCom Kitchen,POINT (13.4032344 52.49007949999999)
5922090419,Lotto Post,POINT (13.4239369 52.50011640000001)
5923190751,Bäckerei Spätkauf,POINT (13.3757646 52.54288739999999)
5938897751,Khao Hom,POINT (13.333474 52.4701201)
5940202493,LOTTO,POINT (13.486261000000002 52.53417499999998)
5943512628,Netto Marken-Discount,POINT (13.4113529 52.5547595)
5957289546,Fresh Prince,POINT (13.3886402 52.4930292)
5964204768,späti 168,POINT (13.4315232 52.5523213)
5966608730,Domino's,POINT (13.3315785 52.4683322)
5969997511,Lidl,POINT (13.287434200000002 52.51531740000001)
5972225785,Burgermeister,POINT (13.3318102 52.50591459999998)
5976036419,Peanuts,POINT (13.433371400000002 52.4642595)
5976049285,Dö Pi Sa,POINT (13.3014558 52.599504)
5978037264,Hito Falafel,POINT (13.3869334 52.5276657)
5986842514,REWE,POINT (13.3712919 52.491532199999995)
5987841575,Rüyam,POINT (13.3524074 52.484536000000006)
5988176441,Cuccis,POINT (13.410923800000003 52.521567499999996)
5991258686,Netto Marken-Discount,POINT (13.4746475 52.5355802)
5996483932,Tam Yaki,POINT (13.4746987 52.514374399999994)
5997133551,Scoom,POINT (13.474994900000002 52.5136926)
5997709683,Baalbek Food,POINT (13.200868700000001 52.54925029999999)
5998109885,Asia-Markt,POINT (13.4127221 52.54885989999999)
5999874211,Gusto Corner,POINT (13.5030313 52.5110965)
6005003081,Sirplus,POINT (13.4314936 52.50232679999999)
6024481191,Fisch mit Biss,POINT (13.5376686 52.431460200000004)
6024482762,REWE,POINT (13.463080000000001 52.520437699999995)
6030378239,Go Asia,POINT (13.3771793 52.509641900000005)
6032114408,Vincent Burger,POINT (13.301545900000002 52.52453339999999)
6032523115,Rewe Deli am Markt,POINT (13.447339500000002 52.506148899999985)
6032523123,Key‘s,POINT (13.446434100000001 52.5062713)
6032523127,Aldi,POINT (13.4458868 52.5064101)
6038453205,Burger Vision,POINT (13.3716801 52.436513999999995)
6040097378,The Hummusapiens,POINT (13.4412679 52.49996089999999)
6041857822,,POINT (13.3855909 52.49018610000001)
6042233508,Bella Späti,POINT (13.390699 52.4894131)
6045901671,REWE City,POINT (13.3111985 52.4955915)
6055317346,Golden Ilakkya Asia,POINT (13.3329743 52.46964369999999)
6063097485,Bambino,POINT (13.1560025 52.53255599999999)
6069060641,Bio Company,POINT (13.4409705 52.5002409)
6073186260,Back Shop,POINT (13.456387500000002 52.5023641)
6075287704,Twenty4Seven,POINT (13.3317007 52.50616660000001)
6078916023,Aldi,POINT (13.446031 52.437191999999996)
6079651843,PENNY,POINT (13.4676619 52.5078008)
6083287708,All in one Shop,POINT (13.4436026 52.46402629999999)
6088939377,AES Shop,POINT (13.4256884 52.53450649999999)
6103423928,Five Guys,POINT (13.443340700000002 52.505297899999995)
6103424391,Som´s Kitchen,POINT (13.4396341 52.50545029999999)
6103424393,800°,POINT (13.4422829 52.50571879999999)
6103424403,dean&david,POINT (13.442557 52.504585399999996)
6106434571,"Mensa HfS ""Ernst Busch""",POINT (13.3830262 52.5325083)
6108923474,Adam 2,POINT (13.3471918 52.5534131)
6111118985,da Lionello,POINT (13.4096631 52.57124989999999)
6113203122,Nahkauf,POINT (13.357141500000001 52.6053919)
6119368038,Asia Imbiss,POINT (13.4384678 52.47841869999999)
6119970979,Back Baron,POINT (13.343126000000002 52.4780999)
6119970980,Back Baron,POINT (13.3408704 52.4702041)
6119970981,Back Baron,POINT (13.3516063 52.4790927)
6119970982,Back Baron,POINT (13.4416846 52.4693328)
6123731649,Agora,POINT (13.3946146 52.489207799999996)
6123731652,Lola,POINT (13.3952427 52.4891707)
6123731653,Pizzeria Sebastiano,POINT (13.3944191 52.4892296)
6123731669,Asia Snack,POINT (13.3951604 52.4891812)
6124908036,Economat,POINT (13.400170000000001 52.539222899999984)
6131114962,Denns BioMarkt,POINT (13.3558851 52.5484993)
6135203776,,POINT (13.3814013 52.5598644)
6135203779,Spätkauf,POINT (13.380937700000002 52.5599961)
6146723586,REWE,POINT (13.3537392 52.5488014)
6148457828,Netto Marken-Discount,POINT (13.4274455 52.479026799999986)
6149168941,"Aramark Restaurant ""TechnoCampus""",POINT (13.2802296 52.533241)
6157289423,Lotto,POINT (13.3786244 52.56774149999999)
6157289424,Burger Provinz,POINT (13.3776719 52.564059799999995)
6157289433,Cafe All in one,POINT (13.3779262 52.56498520000001)
6157289437,Spätkauf Duki,POINT (13.3776416 52.56397419999999)
6167488714,Bio Company,POINT (13.5245053 52.4812026)
6181021245,Kebap 63,POINT (13.385520000000001 52.52885520000001)
6183459684,Constantino.de,POINT (13.334213100000001 52.4216208)
6192424371,Kiosk,POINT (13.361976700000001 52.4860107)
6192424377,Die Erbsenzählerei - Gutes unverpackt,POINT (13.3629759 52.4856105)
6192696318,Tabak / Zeitungen,POINT (13.5587687 52.55592480000001)
6199482185,pelmini Welt,POINT (13.435045200000001 52.51130439999998)
6200355874,Dunkin',POINT (13.2810553 52.51019719999999)
6200502155,VIBE,POINT (13.5347791 52.51076400000001)
6212858187,Internetcafe - Day & Nightstore,POINT (13.4139062 52.55263509999999)
6213513092,Asia-Imbiss,POINT (13.2953026 52.4958955)
6221609396,Chupenga,POINT (13.443032400000002 52.50426439999998)
6221609397,25 h shop,POINT (13.4470757 52.50567600000001)
6223462328,Shawarma Albaik,POINT (13.4291776 52.4862453)
6223462329,Taha Minimarkt Spätkauf,POINT (13.4297716 52.48606809999999)
6232805722,,POINT (13.360662500000002 52.417998399999995)
6251586817,Schloß Späti,POINT (13.2895468 52.51914909999999)
6254467217,KFC,POINT (13.455942600000002 52.46525280000001)
6258659482,Denns BioMarkt,POINT (13.4157975 52.54929059999998)
6261706574,Singh Indian Streetfood,POINT (13.4413264 52.5000219)
6264712200,Bärlin Shop,POINT (13.2841928 52.5104007)
6273394390,Denns BioMarkt,POINT (13.4139182 52.5208173)
6273463430,Aldi,POINT (13.286496 52.5846524)
6274765726,The Market,POINT (13.3129938 52.501754600000005)
6275819866,KFC,POINT (13.5026275 52.4607686)
6277944473,EDEKA,POINT (13.5131475 52.507737599999984)
6279431121,Zora,POINT (13.4108148 52.53080949999999)
6280149622,Total,POINT (13.4364 52.45685109999999)
6281646011,Alte Forno,POINT (13.272021100000002 52.53632209999999)
6284246624,25hours,POINT (13.3066662 52.505831799999996)
6284510342,City Spätkauf,POINT (13.3414904 52.447586699999995)
6285558212,Dönerwache,POINT (13.347050300000001 52.4286329)
6289113659,Naz Spätkauf,POINT (13.4245241 52.48953019999999)
6289209485,Glückskäfer,POINT (13.3524772 52.494705800000006)
6296198913,Call a Pizza,POINT (13.4865425 52.42276579999999)
6297137063,Max & Moritz,POINT (13.4365626 52.533702700000006)
6312363439,Linh Asia Imbiss,POINT (13.2891675 52.5901166)
6316591591,Multicafe,POINT (13.4407055 52.4731391)
6316591610,Körner Spätkauf,POINT (13.440746700000002 52.471239999999995)
